X,Y,rowid,cad_tot_houses,cad_tot_hab,cad_tot_hotels,cad_med_consq,cad_tot_parcs,cad_pk,cad_tot_srf_houses,cad_tot_srf_hotels,fc_tot_offer,fc_tot_owners,fc_avg_price,rn_ab_min_price,rn_fc_med_price,rn_fc_max_price,rn_fc_offer,rn_ab_tot_price,rn_fc_min_price,rn_ab_med_price,rn_ab_avg_price,rn_fc_avg_price,rn_ab_max_price,rn_ab_offer,rn_fc_tot_price,abnb_tot_beds,abnb_tot_hosts_listings,abnb_tot_price,abnb_tot_offer,abnb_tot_owners,abnb_pk,abnb_tot_reviews,abnb_tot_reviews_per_month,fl_n_tourists,fl_n_locals,fl_txt_madrid,fl_n_date,fl_n_user,fl_n_posts,fl_tag_madrid,h_cat3cod,h_id,h_web,h_title,h_zipcode,h_latitude,h_email,h_body,h_fax,h_phone,h_cat3txt,h_subadministrativearea,h_address,h_cat1txt,h_cat2txt,h_name,h_language,h_cat2cod,h_country,h_locality,h_longitude,h_cat1cod,local200_n_shops24h,local200_n_shops,local200_n_prox_fresco,local200_n_prox_supers,local200_n_epigrafes,local200_n_alquillercoche,local200_n_prox_alcohol,local200_n_fiesta,local200_n_prox_noalim,local200_n_alojamiento,local200_n_prox_educacion,local200_n_vacios,local200_n_locutoris,local200_n_restaurants,local200_n_desconocidos,local200_n_prox_pastelerias,local200_n_prox_supersbig,local200_n_agrupaciones,local200_n_locales,local200_n_sex,local300_n_shops24h,local300_n_shops,local300_n_prox_fresco,local300_n_prox_supers,local300_n_epigrafes,local300_n_alquillercoche,local300_n_prox_alcohol,local300_n_fiesta,local300_n_prox_noalim,local300_n_alojamiento,local300_n_prox_educacion,local300_n_vacios,local300_n_locutoris,local300_n_restaurants,local300_n_desconocidos,local300_n_prox_pastelerias,local300_n_prox_supersbig,local300_n_agrupaciones,local300_n_locales,local300_n_sex,tp_pricerange_tot,tp_rating_tot,tp_reviews_max,tp_reviews_min,tp_offers_tot,tp_reviews_med,tp_rating_avg,tp_pricerange_1,tp_pricerange_avg,tp_pricerange_3,tp_pricerange_2,tp_pricerange_0,tp_pricerange_med,tp_rating_min,tp_rating_med,tp_rating_max,tp_pk,tp_reviews_tot,tp_reviews_avg,rn_med_tramo
448950.0,4471981.980062084272504,9959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,,,,,,,,,,,,,,,,,,,,
448950.0,4476485.312161763198674,9960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,
448950.0,4472155.1851428411901,9961,199,850,0,4,1,5516,17708,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,22,0,0,0,1,0,0,0,0,5,0,0,0,0,31,0,1,1,8,8,1,8.0,3.5,0,0.0,0,0,1,0.0,3.5,3.5,3.5,2176,8,8.0,1
448950.0,4467825.058123919181526,9962,16,12,0,3,4,5511,625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
448950.0,4472328.390223598107696,9963,349,729,0,4,1,5517,36095,0,,,,,,,,,,,,,,,,1,1,30.0,1,1,2503,1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,18,0,0,0,1,0,0,0,0,3,0,0,0,0,21,0,0,0,5,0,34,0,0,0,2,0,0,0,0,6,0,1,0,0,50,0,,,,,,,,,,,,,,,,,,,,7
448950.0,4476831.722323277033865,9964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,
448950.0,4472501.595304355025291,9965,80,149,0,6,1,5518,7310,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,26,0,0,0,1,0,0,0,0,4,0,1,0,0,42,0,0,0,5,0,36,0,0,0,1,0,0,0,0,8,0,1,0,0,97,0,,,,,,,,,,,,,,,,,,,,3
448950.0,4481508.259503712877631,9966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448950.0,4468171.468285433016717,9967,17,12,0,4,6,5512,929,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,6
448950.0,4472674.800385111942887,9968,129,282,0,6,11,5519,8153,0,,,,,,,,,,,,,,,,1,7,20.0,1,1,2504,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,26,0,0,0,0,0,1,1,0,4,0,1,0,0,84,0,0,0,9,0,61,0,0,0,4,0,3,1,2,16,0,4,0,0,202,0,,,,,,,,,,,,,,,,,,,,3
448950.0,4468344.673366189934313,9969,404,651,0,4,4,5513,39822,0,2,2,10.4329819277108,,850.0,850.0,2,,850.0,,,850.0,,,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,0,0,1,0,3,0,0,1,0,0,0,0,9,0,0,0,1,0,23,0,0,0,1,0,3,0,0,3,0,1,0,0,29,0,,,,,,,,,,,,,,,,,,,,7
448950.0,4472848.005465868860483,9970,266,651,0,7,16,5520,16626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,35,0,0,0,0,0,2,1,2,10,0,2,0,0,118,0,0,0,13,0,79,0,0,0,5,0,5,1,2,24,0,4,0,0,255,0,,,,,,,,,,,,,,,,,,,,2
448950.0,4481854.669665226712823,9971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,10,1,10.0,4.5,0,0.0,0,0,1,0.0,4.5,4.5,4.5,2181,10,10.0,
448950.0,4468517.878446946851909,9972,203,171,0,4,2,5514,20106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,0,0,2,0,3,0,0,3,0,0,0,0,33,0,0,0,7,1,39,0,0,0,2,0,3,0,0,8,0,2,0,0,65,0,1,1,42,42,1,42.0,3.5,0,0.0,0,0,1,0.0,3.5,3.5,3.5,2174,42,42.0,4
448950.0,4486358.001764905638993,9973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448950.0,4473021.210546625778079,9974,343,883,0,7,23,5521,22383,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,37,0,0,0,1,0,3,0,2,14,0,0,0,0,105,0,0,0,14,0,74,0,0,0,3,0,6,2,4,26,0,3,0,0,266,0,,,,,,,,,,,,,,,,,,,,2
448950.0,4468691.083527702838182,9975,317,267,0,4,2,5515,17566,0,2,1,10.9147286821705,,560.0,640.0,2,,480.0,,,560.0,,,1120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,0,0,2,0,4,0,0,7,0,0,0,0,47,0,0,0,7,1,45,0,0,0,2,0,7,0,0,12,0,2,0,0,82,0,2,2,47,6,2,26.5,3.25,1,0.5,0,0,1,0.5,3.0,3.25,3.5,2175,53,26.5,4
448950.0,4482027.874745983630419,9976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
448950.0,4473194.415627382695675,9977,196,460,0,6,31,5522,10185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,31,0,0,0,2,0,2,0,2,9,0,0,0,0,110,0,0,0,11,2,62,0,0,0,3,0,6,0,4,21,0,1,0,0,214,0,1,1,102,102,1,102.0,4.0,0,2.0,0,1,0,2.0,4.0,4.0,4.0,2177,102,102.0,2
448950.0,4477697.747727061621845,9978,212,419,0,4.00512,1,5528,21254,0,1,1,12.8378378378378,,950.0,950.0,1,,950.0,,,950.0,,,950.0,,,,,,,,,0,2,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,,,,,,,,,,,,,,,,,,,,7
448950.0,4468864.288608459755778,9979,,,,,,,,,,,,3285.0,,,,3285.0,,3285.0,3285.0,,3285.0,1,,3,1,108.0,1,1,2501,1,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,0,0,1,0,4,0,0,7,0,0,0,0,32,0,0,0,1,0,37,0,0,0,1,0,4,0,0,12,0,1,0,0,57,0,,,,,,,,,,,,,,,,,,,,
448950.0,4482201.079826740548015,9980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
448950.0,4473367.620708139613271,9981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,13,0,0,0,0,0,1,0,0,3,0,0,0,0,50,0,0,0,3,2,41,0,0,0,2,0,5,0,2,13,1,0,0,0,160,0,,,,,,,,,,,,,,,,,,,,
448950.0,4477870.952807818539441,9982,48,96,0,6,3,5529,3625,0,1,1,10.5555555555556,,950.0,950.0,1,,950.0,,,950.0,,,950.0,,,,,,,,,0,3,0,2,2,3,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,19,0,0,0,1,0,0,0,0,3,0,0,0,1,35,0,,,,,,,,,,,,,,,,,,,,7
448950.0,4469037.493689216673374,9983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,23,0,,,,,,,,,,,,,,,,,,,,
448950.0,4482374.284907497465611,9984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
448950.0,4473540.825788896530867,9985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,16,0,0,0,0,0,2,0,0,2,1,1,0,0,63,0,,,,,,,,,,,,,,,,,,,,
448950.0,4478044.157888575457036,9986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,1,0,0,0,0,2,0,0,0,1,28,0,,,,,,,,,,,,,,,,,,,,10
448950.0,4469210.69876997359097,9987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0,,,,,,,,,,,,,,,,,,,,
448950.0,4473714.030869653448462,9988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,
448950.0,4478217.362969332374632,9989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,11,0,,,,,,,,,,,,,,,,,,,,
448950.0,4482720.695069011300802,9990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
448950.0,4469383.903850730508566,9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,,,,,,,,,,,,,,,,,,,,
448950.0,4465053.776831808499992,9992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
448950.0,4478390.568050089292228,9993,2,4,0,5,1,5530,872,0,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,7,7,7,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,,,,,,,,,,,,,,,,,,,,10
448950.0,4469557.108931487426162,9994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
448950.0,4478563.773130846209824,9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,
448950.0,4469730.314012244343758,9996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,
448950.0,4474233.646111923269928,9997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
448950.0,4478736.97821160312742,9998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,
448950.0,4469903.519093001261353,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,,,,,,,,,,,,,,,,,,,,
448950.0,4474406.851192680187523,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
448950.0,4478910.183292360045016,10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448950.0,4470076.724173758178949,10002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,16,0,0,0,1,0,0,0,0,3,0,1,0,0,27,0,,,,,,,,,,,,,,,,,,,,
448950.0,4479083.388373116962612,10003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448950.0,4470249.929254515096545,10004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,3,1,32,0,0,0,1,0,2,0,0,6,0,1,0,1,55,0,,,,,,,,,,,,,,,,,,,,
448950.0,4474753.261354194022715,10005,234,441,0,4,7,5523,18159,0,1,1,12.1929824561404,,695.0,695.0,1,,695.0,,,695.0,,,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,1,48,48,1,48.0,4.0,0,2.0,0,1,0,2.0,4.0,4.0,4.0,2178,48,48.0,7
448950.0,4479256.593453873880208,10006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448950.0,4470423.134335272014141,10007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1,35,0,0,0,3,0,2,0,0,2,0,0,0,1,54,0,,,,,,,,,,,,,,,,,,,,8
448950.0,4474926.466434950940311,10008,298,711,0,4,5,5524,29602,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,3,2,,,,,,,,,,,,,,,,,,,,,,,0,0,6,1,18,0,0,0,0,0,0,1,0,1,0,1,0,0,22,0,0,0,13,3,41,0,0,0,0,0,3,1,0,3,0,2,0,0,71,0,,,,,,,,,,,,,,,,,,,,9
448950.0,4479429.798534630797803,10009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434550.0,4470596.339416028931737,10010,51,123,0,5,3,405,4287,0,1,1,10.0,,600.0,600.0,1,,600.0,,,600.0,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14,4,50,0,0,0,5,0,5,0,0,9,0,2,0,1,130,0,0,0,18,6,64,0,0,0,6,0,6,2,1,10,0,2,0,1,197,0,,,,,,,,,,,,,,,,,,,,6
434550.0,4479603.003615386784077,10011,2,3,0,5.53657,1,420,575,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,,,,,,,,,,,,,,,,,,,,10
434550.0,4470769.544496785849333,10012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,12,0,0,0,0,0,2,0,0,1,0,1,0,0,15,0,0,0,2,0,22,0,0,0,0,0,4,0,0,6,0,1,0,0,93,0,,,,,,,,,,,,,,,,,,,,
434550.0,4479776.208696143701673,10013,4,6,0,3.5,2,421,648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,10
434550.0,4470942.749577542766929,10014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,11,0,0,0,0,0,1,0,0,1,0,1,0,0,15,0,,,,,,,,,,,,,,,,,,,,
434550.0,4479949.413776900619268,10015,11,15,0,3,4,422,1761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,10
434550.0,4471115.954658299684525,10016,28,81,0,7,24,406,2158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,,,,,,,,,,,,,,,,,,,,6
434550.0,4475619.286757978610694,10017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434550.0,4480122.618857657536864,10018,9,12,0,2,5,423,2231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,10
434550.0,4471289.15973905660212,10019,19,57,0,7,19,407,1417,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,,,,,,,,,,,,,,,,,,,,6
434550.0,4480295.82393841445446,10020,5,7,0,2.5,2,424,1205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,10
434550.0,4471462.364819813519716,10021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,,,,,,,,,,,,,,,,,,,,
434550.0,4480469.029019171372056,10022,12,19,0,1.664225,4,425,2693,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,10
434550.0,4471635.569900570437312,10023,,,,,,,,,,,,,,,,,,,,,,,,1,1,16.0,1,1,49,13,2.55,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,36,0,,,,,,,,,,,,,,,,,,,,
434550.0,4480642.234099928289652,10024,11,17,0,2,4,426,3424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,10
434550.0,4485145.566199607215822,10025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,7
434550.0,4471808.774981327354908,10026,45,105,0,6.5,8,408,2699,0,,,,,,,,,,,,,,,,2,1,15.0,1,1,50,25,1.18,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,27,0,0,0,1,0,0,1,0,1,0,0,0,0,58,0,,,,,,,,,,,,,,,,,,,,1
434550.0,4480815.439180685207248,10027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,
434550.0,4485318.771280364133418,10028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,,,,,,,,,,,,,,,,,,,,
434550.0,4471981.980062084272504,10029,536,1165,0,6,39,409,28696,0,1,1,10.377358490566,,550.0,550.0,1,,550.0,,,550.0,,,550.0,2,4,15.0,1,1,51,30,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,36,0,0,0,1,0,0,1,0,3,0,0,0,0,85,0,0,0,34,0,69,0,0,0,2,0,0,2,0,9,0,2,0,1,199,0,,,,,,,,,,,,,,,,,,,,3
